genome	path	time	node	b117
EPI_ISL_617826	0.000680457	2020.62568306011	49	0
EPI_ISL_617830	0.000680501	2020.62568306011	54	0
EPI_ISL_617876	0.000424024	2020.62568306011	54	0
EPI_ISL_617895	0.000616627	2020.62568306011	49	0
EPI_ISL_617898	0.000357088	2020.62568306011	53	0
EPI_ISL_617981	0.000368062	2020.39617486339	37	0
EPI_ISL_618003	0.000482382	2020.41530054645	50	0
EPI_ISL_618025	0.000482926	2020.43442622951	47	0
EPI_ISL_618072	0.000449521	2020.43442622951	52	0
EPI_ISL_618111	0.000334606	2020.45355191257	38	0
EPI_ISL_618154	6.7003e-05	2020.22404371585	12	0
EPI_ISL_618234	0.000650025	2020.56830601093	48	0
EPI_ISL_618327	0.000614879	2020.54918032787	59	0
EPI_ISL_618357	0.000549774	2020.53005464481	47	0
EPI_ISL_618370	0.000650273	2020.56830601093	56	0
EPI_ISL_618411	0.000738808	2020.77868852459	55	0
EPI_ISL_618446	0.000716941	2020.77868852459	50	0
EPI_ISL_618479	0.000349127	2020.18579234973	36	0
EPI_ISL_618487	0.001155086	2020.77868852459	64	0
EPI_ISL_618526	0.000802804	2020.79781420765	53	0
EPI_ISL_618567	0.000434898	2020.79781420765	49	0
EPI_ISL_618583	0.0006356	2020.79781420765	44	0
EPI_ISL_618815	0.000560973	2020.81693989071	44	0
EPI_ISL_618853	0.000583328	2020.81693989071	42	0
EPI_ISL_619008	0.000806157	2020.77868852459	59	0
EPI_ISL_619043	0.00083917	2020.77868852459	63	0
EPI_ISL_619223	0.000717559	2020.77868852459	43	0
EPI_ISL_619240	0.000716864	2020.77868852459	50	0
EPI_ISL_619281	0.000616818	2020.77868852459	50	0
EPI_ISL_619452	0.000716885	2020.75956284153	50	0
EPI_ISL_619486	0.000735874	2020.77868852459	47	0
EPI_ISL_619499	0.000669076	2020.77868852459	39	0
EPI_ISL_619517	0.000702415	2020.77868852459	43	0
EPI_ISL_619622	0.000518539	2020.77868852459	40	0
EPI_ISL_619720	0.001021222	2020.77868852459	51	0
EPI_ISL_619846	0.000549877	2020.77868852459	50	0
EPI_ISL_619854	0.000482896	2020.77868852459	46	0
EPI_ISL_619871	0.000613291	2020.77868852459	50	0
EPI_ISL_619882	0.000635569	2020.77868852459	39	0
EPI_ISL_619905	0.00037929	2020.26229508197	53	0
EPI_ISL_619916	0.000735908	2020.74043715847	53	0
EPI_ISL_619975	0.001088215	2020.74043715847	66	0
EPI_ISL_620035	0.000669048	2020.75956284153	46	0
EPI_ISL_620048	0.000817356	2020.75956284153	58	0
EPI_ISL_620054	0.001021313	2020.75956284153	63	0
EPI_ISL_620073	0.000884279000000001	2020.75956284153	67	0
EPI_ISL_620215	0.000705332	2020.75956284153	52	0
EPI_ISL_620264	0.000501819	2020.75956284153	40	0
EPI_ISL_620339	0.000836243	2020.77868852459	61	0
EPI_ISL_620810	0.000635565	2020.74043715847	34	0
EPI_ISL_620849	0.000750573	2020.72131147541	59	0
EPI_ISL_620880	0.000702442	2020.74043715847	47	0
EPI_ISL_620978	0.000750561	2020.74043715847	60	0
EPI_ISL_620987	0.000750445	2020.74043715847	59	0
EPI_ISL_621009	0.000750402	2020.74043715847	45	0
EPI_ISL_621045	0.000669002	2020.74043715847	42	0
EPI_ISL_621078	0.000669027	2020.74043715847	37	0
EPI_ISL_621143	0.000650285	2020.64480874317	56	0
EPI_ISL_621229	0.0009878	2020.72131147541	52	0
EPI_ISL_621232	0.000602243	2020.72131147541	52	0
EPI_ISL_621264	0.000750399	2020.72131147541	55	0
EPI_ISL_621272	0.000750464	2020.72131147541	61	0
EPI_ISL_621315	0.000650107	2020.72131147541	53	0
EPI_ISL_621319	0.00066903	2020.72131147541	47	0
EPI_ISL_621365	0.000750559	2020.72131147541	60	0
EPI_ISL_621428	0.00041612	2020.72131147541	37	0
EPI_ISL_621429	0.000717032	2020.72131147541	60	0
EPI_ISL_621430	0.000702434	2020.72131147541	41	0
EPI_ISL_621505	0.000702456	2020.72131147541	46	0
EPI_ISL_621517	0.000671908	2020.72131147541	52	0
EPI_ISL_621551	0.000683714	2020.72131147541	58	0
EPI_ISL_621661	0.000869774	2020.72131147541	38	0
EPI_ISL_621807	0.000717116	2020.72131147541	59	0
EPI_ISL_621822	0.001088249	2020.72131147541	67	0
EPI_ISL_621879	0.00105474	2020.70218579235	63	0
EPI_ISL_621977	0.000705328	2020.72131147541	52	0
EPI_ISL_622022	0.00108821	2020.70218579235	68	0
EPI_ISL_622113	0.000716961	2020.70218579235	47	0
EPI_ISL_622207	0.000412682	2020.24316939891	44	0
EPI_ISL_622258	0.000683588	2020.70218579235	54	0
EPI_ISL_622378	0.000345777	2020.30054644809	41	0
EPI_ISL_622413	0.000557682	2020.39617486339	57	0
EPI_ISL_622424	0.000415525	2020.35792349727	49	0
EPI_ISL_622471	0.000348698	2020.31967213115	53	0
EPI_ISL_622483	0.00041554	2020.24316939891	51	0
EPI_ISL_622765	0.000840464	2020.82513661202	52	0
EPI_ISL_622839	0.000814065	2020.74043715847	54	0
EPI_ISL_622843	0.000836579	2020.77049180328	50	0
EPI_ISL_623078	0.000549789	2020.4781420765	47	0
EPI_ISL_623143	0.000416271	2020.35792349727	56	0
EPI_ISL_623188	0.00030154	2020.27049180328	23	0
EPI_ISL_623197	0.000346363	2020.26229508197	53	0
EPI_ISL_623255	0.000825093	2020.80327868852	46	0
EPI_ISL_623291	0.000783727	2020.80327868852	42	0
EPI_ISL_623292	0.000668969	2020.80327868852	37	0
EPI_ISL_623426	0.00081408	2020.8087431694	54	0
EPI_ISL_623447	0.000802857	2020.80327868852	57	0
EPI_ISL_623563	0.000583323	2020.80327868852	60	0
EPI_ISL_623570	0.00048304	2020.8087431694	61	0
EPI_ISL_623580	0.000751486	2020.80327868852	51	0
EPI_ISL_623636	0.000783931	2020.80327868852	50	0
EPI_ISL_623638	0.000713864	2020.80327868852	44	0
EPI_ISL_623695	0.000568802	2020.80327868852	40	0
EPI_ISL_623704	0.000987868	2020.80601092896	63	0
EPI_ISL_623739	0.000769501	2020.80327868852	59	0
EPI_ISL_623834	0.000736014	2020.8087431694	58	0
EPI_ISL_623886	0.000836317	2020.80601092896	59	0
EPI_ISL_623902	0.000802992	2020.80601092896	58	0
EPI_ISL_623912	0.000836369	2020.80601092896	55	0
EPI_ISL_624059	0.000750535000000001	2020.80327868852	65	0
EPI_ISL_624080	0.000579996	2020.80601092896	62	0
EPI_ISL_624115	0.000702463	2020.80601092896	45	0
EPI_ISL_624118	0.000735958	2020.80601092896	45	0
EPI_ISL_624152	0.000382597	2020.80601092896	40	0
EPI_ISL_624159	0.000718099	2020.80601092896	52	0
EPI_ISL_624178	0.000702547	2020.80601092896	53	0
EPI_ISL_624280	0.000702495	2020.80327868852	50	0
EPI_ISL_624375	0.000817427	2020.80601092896	57	0
EPI_ISL_624379	0.000747168	2020.80601092896	66	0
EPI_ISL_624394	0.000802797	2020.80601092896	47	0
EPI_ISL_624398	0.000802877	2020.80601092896	48	0
EPI_ISL_624440	0.000906123	2020.80601092896	60	0
EPI_ISL_624611	0.000736002	2020.79781420765	57	0
EPI_ISL_624782	0.000719256	2020.80054644809	54	0
EPI_ISL_624943	0.000549766	2020.80601092896	47	0
EPI_ISL_624968	0.000549933	2020.80601092896	63	0
EPI_ISL_625015	0.000836293	2020.80327868852	59	0
EPI_ISL_625055	0.000814127	2020.80601092896	55	0
EPI_ISL_625058	0.000669166	2020.80327868852	57	0
EPI_ISL_625082	0.000784006	2020.80601092896	55	0
EPI_ISL_625114	0.00080283	2020.80327868852	51	0
EPI_ISL_625124	0.000735931	2020.80327868852	52	0
EPI_ISL_625163	0.000802705	2020.80327868852	41	0
EPI_ISL_625237	0.000750435	2020.80601092896	45	0
EPI_ISL_625257	0.000702436	2020.80327868852	41	0
EPI_ISL_625299	0.000836782	2020.77868852459	55	0
EPI_ISL_625300	0.000650155	2020.77049180328	61	0
EPI_ISL_625377	0.000735997	2020.80054644809	55	0
EPI_ISL_625537	0.000602063	2020.70491803279	44	0
EPI_ISL_625541	0.000568645	2020.70491803279	44	0
EPI_ISL_625603	0.000517773	2020.76229508197	41	0
EPI_ISL_625623	0.000579882	2020.55737704918	55	0
EPI_ISL_625827	0.000772321	2020.81693989071	57	0
EPI_ISL_625964	0.000769341	2020.81693989071	45	0
EPI_ISL_626089	0.00078386	2020.81693989071	56	0
EPI_ISL_626094	0.000747	2020.81693989071	44	0
EPI_ISL_626180	0.0007359	2020.81693989071	46	0
EPI_ISL_626268	0.001088185	2020.8087431694	57	0
EPI_ISL_626293	0.001054661	2020.8087431694	51	0
EPI_ISL_626300	0.000836226	2020.8087431694	57	0
EPI_ISL_626472	0.000334585	2020.3606557377	31	0
EPI_ISL_626502	0.000579845	2020.45081967213	48	0
EPI_ISL_626521	0.000446189	2020.50273224044	54	0
EPI_ISL_627077	0.000817241	2020.79781420765	54	0
EPI_ISL_627383	0.000769447	2020.79508196721	57	0
EPI_ISL_627493	0.000702533	2020.76775956284	52	0
EPI_ISL_627552	0.000702436	2020.75956284153	46	0
EPI_ISL_627570	0.000535244	2020.79508196721	48	0
EPI_ISL_627662	0.000671892	2020.80601092896	46	0
EPI_ISL_627687	0.000836275	2020.82513661202	52	0
EPI_ISL_627767	0.000747141	2020.78142076503	64	0
EPI_ISL_627774	0.000735893	2020.80601092896	48	0
EPI_ISL_627831	0.000802875	2020.79781420765	53	0
EPI_ISL_627841	0.000703031	2020.80601092896	56	0
EPI_ISL_627930	0.000851526	2020.80327868852	56	0
EPI_ISL_627965	0.00063567	2020.8087431694	49	0
EPI_ISL_627976	0.00068362	2020.78961748634	51	0
EPI_ISL_627995	0.000669094	2020.80327868852	51	0
EPI_ISL_628001	0.00076965	2020.79508196721	53	0
EPI_ISL_628002	0.000735981	2020.8087431694	53	0
EPI_ISL_628094	0.000736031	2020.80054644809	55	0
EPI_ISL_628101	0.000669058	2020.80601092896	49	0
EPI_ISL_628106	0.000635654	2020.80054644809	50	0
EPI_ISL_628113	0.000802882	2020.80327868852	53	0
EPI_ISL_628125	0.000769557	2020.8087431694	50	0
EPI_ISL_628247	0.00083625	2020.81420765027	51	0
EPI_ISL_628325	0.000650218	2020.80601092896	47	0
EPI_ISL_628372	0.000750771	2020.75409836066	51	0
EPI_ISL_628387	0.000604979	2020.75409836066	41	0
EPI_ISL_628396	0.000449518	2020.75956284153	49	0
EPI_ISL_628434	0.000669045	2020.76229508197	45	0
EPI_ISL_628501	0.000549792	2020.76775956284	48	0
EPI_ISL_628618	0.000817333	2020.75956284153	50	0
EPI_ISL_628695	0.000735955	2020.77868852459	54	0
EPI_ISL_628848	0.00068038	2020.7868852459	52	0
EPI_ISL_628869	0.000680215	2020.79781420765	52	0
EPI_ISL_628969	0.000417123	2020.3606557377	51	0
EPI_ISL_629003	0.000650293	2020.76229508197	43	0
EPI_ISL_629031	0.000382618	2020.33606557377	50	0
EPI_ISL_629051	0.000434859	2020.78142076503	35	0
EPI_ISL_629054	0.000401438	2020.78142076503	36	0
EPI_ISL_629068	0.000814129	2020.77868852459	81	0
EPI_ISL_629072	0.00040156	2020.78142076503	46	0
EPI_ISL_629075	0.000847425	2020.78415300546	58	0
EPI_ISL_629078	0.000680142	2020.78415300546	51	0
EPI_ISL_629094	0.000234517	2020.23770491803	33	0
EPI_ISL_629110	0.000583223	2020.80327868852	49	0
EPI_ISL_629120	0.001158704	2020.80327868852	54	1
EPI_ISL_629181	0.000702489	2020.79781420765	46	0
EPI_ISL_629187	0.000683538	2020.80327868852	50	0
EPI_ISL_629329	0.000735957	2020.80327868852	39	0
EPI_ISL_629332	0.000602227	2020.80327868852	48	0
EPI_ISL_629350	0.000738922	2020.80054644809	53	0
EPI_ISL_629353	0.000702496	2020.80327868852	49	0
EPI_ISL_629411	0.000702485	2020.80327868852	42	0
EPI_ISL_629426	0.000716936	2020.80327868852	49	0
EPI_ISL_629670	0.000747119	2020.80601092896	61	0
EPI_ISL_629685	0.00073598	2020.80327868852	47	0
EPI_ISL_629721	0.000635728	2020.80327868852	53	0
EPI_ISL_629763	0.000669071	2020.81147540984	43	0
EPI_ISL_629805	0.00056875	2020.81420765027	40	0
EPI_ISL_629851	0.000735977	2020.81147540984	56	0
EPI_ISL_629855	0.000616673	2020.81693989071	48	0
EPI_ISL_629910	0.000713803	2020.81693989071	55	0
EPI_ISL_630035	0.000635605	2020.80327868852	41	0
EPI_ISL_630097	0.000769304	2020.80054644809	30	0
EPI_ISL_630117	0.000635652	2020.80327868852	40	0
EPI_ISL_630184	0.000635604	2020.80327868852	40	0
EPI_ISL_630262	0.000702429	2020.80601092896	39	0
EPI_ISL_630290	0.000516427	2020.80327868852	48	0
EPI_ISL_630398	0.00053524	2020.77868852459	35	0
EPI_ISL_630441	0.000802757	2020.77049180328	46	0
EPI_ISL_630608	0.000769413	2020.77868852459	53	0
EPI_ISL_630636	0.000784951	2020.77868852459	52	0
EPI_ISL_630678	0.000802803	2020.77868852459	52	0
EPI_ISL_630775	0.000516437	2020.80054644809	49	0
EPI_ISL_630810	0.00066917	2020.80327868852	54	0
EPI_ISL_630913	0.000769414	2020.80601092896	56	0
EPI_ISL_630931	0.00071393	2020.80601092896	52	0
EPI_ISL_630990	0.000702583	2020.80601092896	56	0
EPI_ISL_630994	0.000869683	2020.75683060109	57	0
EPI_ISL_631003	0.0008028	2020.8087431694	46	0
EPI_ISL_631051	0.000625017	2020.80327868852	49	0
EPI_ISL_631059	0.000702625	2020.77322404372	56	0
EPI_ISL_631232	0.000847513	2020.80601092896	55	0
EPI_ISL_631259	0.000713751	2020.80327868852	65	0
EPI_ISL_631309	0.000717017	2020.75956284153	52	0
EPI_ISL_631310	0.000583234	2020.75956284153	48	0
EPI_ISL_631388	0.000702479	2020.74590163934	45	0
EPI_ISL_631392	0.000345792	2020.25409836066	45	0
EPI_ISL_631688	0.000278953	2020.26229508197	46	0
EPI_ISL_631703	0.000312468	2020.27322404372	52	0
EPI_ISL_631804	0.00041275	2020.21584699454	60	0
EPI_ISL_631907	0.000346194	2020.28142076503	50	0
EPI_ISL_631944	0.000446178	2020.34153005464	44	0
EPI_ISL_631953	0.000379337	2020.24863387978	56	0
EPI_ISL_631965	0.000205207	2020.2349726776	30	0
EPI_ISL_632017	0.000286998	2020.2349726776	46	0
EPI_ISL_632165	0.000312455	2020.22131147541	52	0
EPI_ISL_632188	0.000379296	2020.22404371585	49	0
EPI_ISL_632208	0.00034577	2020.22950819672	39	0
EPI_ISL_632213	0.000446075	2020.23224043716	43	0
EPI_ISL_632238	0.000345902	2020.22950819672	53	0
EPI_ISL_632251	0.000546445	2020.78415300546	47	0
EPI_ISL_632310	0.000646693	2020.8306010929	40	0
EPI_ISL_632460	0.000617001	2020.70218579235	47	0
EPI_ISL_632522	0.000669204	2020.6693989071	64	0
EPI_ISL_632535	0.000668999	2020.74863387978	54	0
EPI_ISL_632563	0.000549817	2020.76229508197	47	0
EPI_ISL_632664	0.000650168	2020.65573770492	57	0
EPI_ISL_632681	0.000769342	2020.78415300546	55	0
EPI_ISL_632708	0.001088106	2020.76775956284	57	0
EPI_ISL_632752	0.000602142	2020.78415300546	40	0
EPI_ISL_632761	0.000635571	2020.80327868852	53	0
EPI_ISL_632763	0.000401491	2020.70765027322	50	0
EPI_ISL_632789	0.000769338	2020.8087431694	55	0
EPI_ISL_632870	6.6916e-05	2020.19672131148	7	0
EPI_ISL_632910	0.000301312	2020.22950819672	29	0
EPI_ISL_632951	0.000412704	2020.23224043716	49	0
EPI_ISL_633071	0.000713694	2020.7868852459	65	0
EPI_ISL_633125	0.000802851	2020.81967213115	56	0
EPI_ISL_633132	0.000869817	2020.81967213115	57	0
EPI_ISL_633189	0.000702545	2020.81693989071	54	0
EPI_ISL_633348	0.000669155	2020.81967213115	54	0
EPI_ISL_633409	0.000702486	2020.81967213115	48	0
EPI_ISL_633495	0.000717097	2020.81967213115	56	0
EPI_ISL_633501	0.000736017	2020.81967213115	64	0
EPI_ISL_633528	0.000702444	2020.81967213115	43	0
EPI_ISL_633564	0.000736128	2020.81967213115	65	0
EPI_ISL_633668	0.000549809	2020.81693989071	57	0
EPI_ISL_633702	0.000635668	2020.81693989071	51	0
EPI_ISL_633752	0.000836234	2020.81693989071	52	0
EPI_ISL_633859	0.00066903	2020.81693989071	42	0
EPI_ISL_633924	0.000617965	2020.8087431694	43	0
EPI_ISL_633936	0.000738814	2020.81693989071	48	0
EPI_ISL_633961	0.000802879	2020.81693989071	60	0
EPI_ISL_633984	0.000616748	2020.81147540984	58	0
EPI_ISL_633998	0.000549764	2020.81693989071	46	0
EPI_ISL_634008	0.000884251	2020.81147540984	55	0
EPI_ISL_634042	0.000669108	2020.81693989071	54	0
EPI_ISL_634075	0.000769445	2020.81693989071	54	0
EPI_ISL_634110	0.00063566	2020.81693989071	50	0
EPI_ISL_634139	0.001088167	2020.81693989071	60	0
EPI_ISL_634263	0.000735994	2020.80327868852	56	0
EPI_ISL_634268	0.000602216	2020.80601092896	43	0
EPI_ISL_634280	0.00085076	2020.80327868852	57	0
EPI_ISL_634308	0.000802754	2020.80327868852	45	0
EPI_ISL_634334	0.000702495	2020.80327868852	43	0
EPI_ISL_634495	0.000903113	2020.80327868852	53	0
EPI_ISL_634511	0.000635591	2020.80327868852	42	0
EPI_ISL_634551	0.000769489	2020.81693989071	56	0
EPI_ISL_634709	0.000802867	2020.81693989071	51	0
EPI_ISL_634769	0.000702535	2020.80601092896	54	0
EPI_ISL_634771	0.000872334	2020.80601092896	53	0
EPI_ISL_634819	0.000267746	2020.18852459016	37	0
EPI_ISL_634873	0.000583178	2020.82513661202	44	0
EPI_ISL_634894	0.000735896	2020.79508196721	61	0
EPI_ISL_635098	0.000872586	2020.74590163934	50	0
EPI_ISL_635145	0.00066906	2020.77868852459	49	0
EPI_ISL_635235	0.00031237	2020.19672131148	43	0
EPI_ISL_635263	0.000278972	2020.22950819672	44	0
EPI_ISL_635269	0.0003124	2020.24043715847	46	0
EPI_ISL_635377	0.000446084	2020.42349726776	43	0
EPI_ISL_635467	0.000646853	2020.5	68	0
EPI_ISL_635473	0.000483015	2020.49453551913	44	0
EPI_ISL_635497	0.000401539	2020.39890710383	44	0
EPI_ISL_635511	0.000401565	2020.42896174863	45	0
EPI_ISL_635516	0.000535366	2020.44535519126	45	0
EPI_ISL_635537	0.000468383	2020.47540983607	43	0
EPI_ISL_635547	0.000401545	2020.48360655738	46	0
EPI_ISL_635685	0.000368124	2020.56010928962	43	0
EPI_ISL_635703	0.000446132	2020.55737704918	47	0
EPI_ISL_635709	0.000334708	2020.5956284153	47	0
EPI_ISL_635892	0.000535331	2020.64480874317	44	0
EPI_ISL_635908	0.00040148	2020.41803278689	41	0
EPI_ISL_635943	0.000535269	2020.68032786885	39	0
EPI_ISL_635952	0.000613211	2020.70765027322	39	0
EPI_ISL_635956	0.000602468	2020.72404371585	44	0
EPI_ISL_635964	0.000635811	2020.71584699454	44	0
EPI_ISL_636003	0.000535306	2020.51366120219	44	0
EPI_ISL_636031	0.000501772	2020.70765027322	42	0
EPI_ISL_636046	0.000513103	2020.70491803279	57	0
EPI_ISL_636082	0.000434953	2020.42349726776	48	0
EPI_ISL_636093	0.000434969	2020.48087431694	46	0
EPI_ISL_636106	0.000468394	2020.4781420765	47	0
EPI_ISL_636110	0.00033469	2020.4781420765	47	0
EPI_ISL_636129	0.000583289	2020.71857923497	62	0
EPI_ISL_636193	0.00036826	2020.40710382514	47	0
EPI_ISL_636213	0.000368053	2020.4262295082	43	0
EPI_ISL_636221	0.000368138	2020.44808743169	45	0
EPI_ISL_636245	0.000446098	2020.49180327869	43	0
EPI_ISL_636258	0.000431406	2020.49453551913	54	0
EPI_ISL_636302	0.000750293	2020.74590163934	52	0
EPI_ISL_636347	0.000516324	2020.75409836066	51	0
EPI_ISL_636382	0.000583319	2020.75409836066	56	0
EPI_ISL_636383	0.000750305	2020.75409836066	52	0
EPI_ISL_636423	0.000516343	2020.75409836066	52	0
EPI_ISL_636447	0.000549917	2020.75409836066	57	0
EPI_ISL_636458	0.000650348	2020.75409836066	57	0
EPI_ISL_636478	0.000368008	2020.33606557377	30	0
EPI_ISL_636536	0.000769343	2020.77049180328	49	0
EPI_ISL_636561	0.000334588	2020.30054644809	34	0
EPI_ISL_636604	0.00034914	2020.55191256831	38	0
EPI_ISL_636607	0.001054992	2020.81420765027	50	0
EPI_ISL_636625	0.000837436	2020.81693989071	56	0
EPI_ISL_636635	0.000870283	2020.81693989071	58	0
EPI_ISL_636697	0.000583323	2020.76775956284	58	0
EPI_ISL_636715	0.000736065	2020.7868852459	51	0
EPI_ISL_636719	0.000802894	2020.80327868852	58	0
EPI_ISL_636759	0.000650468	2020.56557377049	41	0
EPI_ISL_636817	0.000482959	2020.60928961749	56	0
EPI_ISL_636819	0.00062448	2020.60928961749	53	0
EPI_ISL_637149	0.000852294	2020.81147540984	48	0
EPI_ISL_637159	0.000571576	2020.82240437158	42	0
EPI_ISL_637162	0.00080288	2020.82240437158	53	0
EPI_ISL_638077	0.000772653	2020.78961748634	60	0
EPI_ISL_638080	0.000738894	2020.73224043716	53	0
EPI_ISL_638098	0.000739012	2020.8306010929	60	0
EPI_ISL_638106	0.000739096	2020.8306010929	59	0
EPI_ISL_638170	0.000769465	2020.78961748634	52	0
EPI_ISL_638212	0.000714287	2020.72950819672	64	0
EPI_ISL_638224	0.000802841	2020.72950819672	52	0
EPI_ISL_638265	0.000516354	2020.72950819672	44	0
EPI_ISL_638319	0.000516416	2020.7868852459	48	0
EPI_ISL_638328	0.000516396	2020.80601092896	48	0
EPI_ISL_638382	0.000571551	2020.78961748634	41	0
EPI_ISL_638389	0.000546448	2020.7868852459	49	0
EPI_ISL_638410	0.000669055	2020.71857923497	47	0
EPI_ISL_638420	0.000583297	2020.72131147541	56	0
EPI_ISL_638508	0.000769441	2020.78961748634	55	0
EPI_ISL_638544	0.000769713	2020.81147540984	54	0
EPI_ISL_638562	0.000817462	2020.74863387978	55	0
EPI_ISL_638564	0.000850886	2020.77322404372	55	0
EPI_ISL_638570	0.000416089	2020.77868852459	45	0
EPI_ISL_638597	0.000869719	2020.84972677596	53	0
EPI_ISL_638623	0.000717123	2020.67759562842	56	0
EPI_ISL_638631	0.000616674	2020.6693989071	49	0
EPI_ISL_638673	0.000702573	2020.73224043716	50	0
EPI_ISL_638790	0.000817622	2020.77868852459	63	0
EPI_ISL_638794	0.000583232	2020.77322404372	55	0
EPI_ISL_638830	0.000669122	2020.78961748634	47	0
EPI_ISL_638839	0.000638437	2020.78961748634	45	0
EPI_ISL_638846	0.000602177	2020.78961748634	52	0
EPI_ISL_638896	0.000702585	2020.67759562842	56	0
EPI_ISL_639006	0.000635759	2020.7131147541	56	0
EPI_ISL_639020	0.000716083	2020.81967213115	51	0
EPI_ISL_639062	0.000769448	2020.82513661202	51	0
EPI_ISL_639254	0.000769378	2020.82786885246	51	0
EPI_ISL_639269	0.000669175	2020.82786885246	50	0
EPI_ISL_639305	0.000735939	2020.82240437158	51	0
EPI_ISL_639357	0.00076939	2020.81967213115	50	0
EPI_ISL_639371	0.000736085	2020.82240437158	56	0
EPI_ISL_639515	0.000836287	2020.8306010929	59	0
EPI_ISL_639550	0.00080297	2020.81147540984	67	0
EPI_ISL_639621	0.000669095	2020.8306010929	50	0
EPI_ISL_639692	0.000549791	2020.76229508197	46	0
EPI_ISL_639740	0.000449509	2020.24043715847	52	0
EPI_ISL_639796	0.000349217	2020.21038251366	49	0
EPI_ISL_639838	0.000702658	2020.67486338798	43	0
EPI_ISL_639894	0.000769372	2020.74590163934	48	0
EPI_ISL_640022	0.000549754	2020.60928961749	49	0
EPI_ISL_640045	0.000349118	2020.24863387978	40	0
EPI_ISL_640196	0.000587688	2020.80327868852	48	0
EPI_ISL_640308	0.000550032	2020.58469945355	62	0
EPI_ISL_640359	0.000617123	2020.59289617486	60	0
EPI_ISL_640369	0.00065027	2020.5737704918	61	0
EPI_ISL_640396	0.000583433	2020.5737704918	59	0
EPI_ISL_640521	0.000583478	2020.58743169399	67	0
EPI_ISL_640530	0.000650307	2020.57923497268	66	0
EPI_ISL_640575	0.000650261	2020.57923497268	58	0
EPI_ISL_640592	0.000616896	2020.56010928962	67	0
EPI_ISL_640711	0.00068371	2020.68032786885	64	0
EPI_ISL_640864	0.000549991	2020.57650273224	60	0
EPI_ISL_640867	0.000583455	2020.54098360656	68	0
EPI_ISL_640905	0.000516553	2020.5737704918	59	0
EPI_ISL_640935	0.000549991	2020.58469945355	60	0
EPI_ISL_641001	0.00058342	2020.58469945355	62	0
EPI_ISL_641011	0.000549974	2020.56284153005	64	0
EPI_ISL_641029	0.000600135	2020.6174863388	57	0
EPI_ISL_641149	0.000616936	2020.59016393443	69	0
EPI_ISL_641172	0.000616808	2020.60382513661	60	0
EPI_ISL_641176	0.000583382	2020.58196721311	59	0
EPI_ISL_641252	0.000616847	2020.57923497268	64	0
EPI_ISL_641311	0.000401932	2020.22950819672	40	0
EPI_ISL_641571	0.001054872	2020.70491803279	54	0
EPI_ISL_641670	0.000736068	2020.83606557377	58	0
EPI_ISL_641786	0.00063561	2020.83606557377	41	0
EPI_ISL_641832	0.000516371	2020.83333333333	46	0
EPI_ISL_641871	0.000735987	2020.83606557377	49	0
EPI_ISL_641874	0.000769391	2020.83606557377	53	0
EPI_ISL_641981	0.000669064	2020.83606557377	41	0
EPI_ISL_641988	0.000669122	2020.83606557377	51	0
EPI_ISL_642086	0.00075152	2020.83606557377	52	0
EPI_ISL_642139	0.000869725	2020.83606557377	57	0
EPI_ISL_642141	0.000784045	2020.83606557377	58	0
EPI_ISL_642245	0.000702596	2020.83606557377	56	0
EPI_ISL_642388	0.000780832	2020.83606557377	57	0
EPI_ISL_642414	0.000702553	2020.83606557377	54	0
EPI_ISL_642485	0.000772581	2020.83606557377	55	0
EPI_ISL_642507	0.000836322	2020.83606557377	54	0
EPI_ISL_642515	0.000702649	2020.83606557377	59	0
EPI_ISL_642556	0.00076953	2020.83606557377	59	0
EPI_ISL_642594	0.000769555	2020.83606557377	62	0
EPI_ISL_642618	0.000650166	2020.83879781421	55	0
EPI_ISL_642656	0.000747198	2020.83606557377	55	0
EPI_ISL_642658	0.000817309	2020.83606557377	62	0
EPI_ISL_642712	0.000769345	2020.83606557377	38	0
EPI_ISL_642727	0.000805586	2020.83606557377	55	0
EPI_ISL_642736	0.00080295	2020.83606557377	59	0
EPI_ISL_642793	0.000702507	2020.81147540984	43	0
EPI_ISL_642822	0.000635662	2020.81147540984	44	0
EPI_ISL_642876	0.000735983	2020.81147540984	54	0
EPI_ISL_642884	0.000769387	2020.81147540984	49	0
EPI_ISL_642906	0.001054712	2020.81147540984	58	0
EPI_ISL_642930	0.000769425	2020.81420765027	57	0
EPI_ISL_642973	0.000683591	2020.81147540984	49	0
EPI_ISL_643007	0.000713786	2020.81147540984	68	0
EPI_ISL_643051	0.000683552	2020.78961748634	52	0
EPI_ISL_643121	0.000735865	2020.79508196721	44	0
EPI_ISL_643152	0.000817423	2020.78961748634	50	0
EPI_ISL_643162	0.000736032	2020.79234972678	58	0
EPI_ISL_643187	0.000747132	2020.78961748634	64	0
EPI_ISL_643199	0.000449525	2020.79508196721	45	0
EPI_ISL_643235	0.000702546	2020.79234972678	53	0
EPI_ISL_643293	0.000817408	2020.79508196721	59	0
EPI_ISL_643310	0.000702455	2020.7868852459	40	0
EPI_ISL_643362	0.00070263	2020.82786885246	59	0
EPI_ISL_643389	0.000635641	2020.82513661202	44	0
EPI_ISL_643429	0.000769427	2020.82786885246	56	0
EPI_ISL_643466	0.000872587	2020.82786885246	49	0
EPI_ISL_643482	0.000702576	2020.82513661202	53	0
EPI_ISL_643562	0.000669082	2020.82786885246	43	0
